"site","statistic","season","p_value","slope","conf_low","conf_high","conf_level","intercept","r_squared","sigma","trend_method","n","note","s","var_s","tau","z","alternative","trend_likelihood","period_start","period_end","lat","lon"
"Kerikeri (Northland)","Maximum","Spring",3.1599966090812025e-5,0.021586726998491693,0.013842219192370574,0.02933123480461281,0.9,-0.6950457516339869,0.3002036949137239,0.49493447286387315,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-09-01","2022-11-30",-35.183,173.926
"Kerikeri (Northland)","Maximum","Winter",4.409771962044248e-9,0.0267812971342383,0.020589566168642413,0.032973028099834184,0.9,-0.8408888888888877,0.5081144573782502,0.395699917708133,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-06-01","2022-08-31",-35.183,173.926
"Kerikeri (Northland)","Minimum","Autumn",0.3143107288083988,0.008506787330316741,-0.005256389262892985,0.022269963923526467,0.9,-0.19078431372548998,0.020657922069622935,0.879574367102926,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-03-01","2022-05-31",-35.183,173.926
"Kerikeri (Northland)","Minimum","Spring",0.06919636104449255,0.012799396681749614,0.001467738386252599,0.02413105497724663,0.9,-0.2756601307189533,0.06580912444944445,0.7241813767328829,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-09-01","2022-11-30",-35.183,173.926
"Kerikeri (Northland)","Minimum","Winter",6.342065769924968e-4,0.025761689291101054,0.014155343781729054,0.03736803480047306,0.9,-0.761699346405228,0.21385475515589894,0.7417360328588936,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-06-01","2022-08-31",-35.183,173.926
"Lake Tekapo (Canterbury)","Average","Autumn",0.7952390746408868,-0.001951734539969833,-0.014255043084094069,0.010351574004154403,0.9,0.24649673202614347,0.0013875641436295822,0.7862774086114055,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-03-01","2022-05-31",-44.002,170.441
"Lake Tekapo (Canterbury)","Average","Spring",0.6100397670187744,-0.0037073906485671207,-0.015587325228284994,0.008172543931150755,0.9,0.3080261437908492,0.005348573221363238,0.7592205090454793,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-09-01","2022-11-30",-44.002,170.441
"Lake Tekapo (Canterbury)","Average","Winter",0.04104030807888653,0.017366515837104066,0.003754097045836669,0.030978934628371462,0.9,-0.40695424836601285,0.08245911135799203,0.8699397673191323,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-06-01","2022-08-31",-44.002,170.441
"Lake Tekapo (Canterbury)","Maximum","Autumn",0.16417179145520377,0.012190045248868778,-0.002006916481450606,0.026387006979188162,0.9,-0.24177777777777792,0.03911554738044075,0.9072966218344483,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-03-01","2022-05-31",-44.002,170.441
"Lake Tekapo (Canterbury)","Maximum","Spring",0.1691477822966991,0.011396681749622908,-0.002036094855545973,0.02482945835479179,0.9,-0.261346405228758,0.03822581949673499,0.858459230026561,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-09-01","2022-11-30",-44.002,170.441
"Lake Tekapo (Canterbury)","Maximum","Winter",0.004158832281576036,0.026144796380090492,0.011841628285046481,0.040447964475134504,0.9,-0.7315294117647054,0.15575226774907086,0.9140840371816474,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-06-01","2022-08-31",-44.002,170.441
"Lake Tekapo (Canterbury)","Minimum","Autumn",0.047613202318901114,-0.016211161387631977,-0.02933490201490982,-0.003087420760354136,0.9,0.7421437908496729,0.0777037301179301,0.8387094198846456,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-03-01","2022-05-31",-44.002,170.441
"Lake Tekapo (Canterbury)","Minimum","Spring",0.015518067268728754,-0.01836500754147814,-0.03041145128253974,-0.006318563800416536,0.9,0.862326797385621,0.11373323811174035,0.7698617435899817,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-09-01","2022-11-30",-44.002,170.441
"Lake Tekapo (Canterbury)","Minimum","Winter",0.3228409235974371,0.008298642533936649,-0.005369016825380782,0.02196630189325408,0.9,-0.07399999999999984,0.019949531312605864,0.8734700706144475,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-06-01","2022-08-31",-44.002,170.441
"Masterton (Wellington)","Average","Autumn",0.07863901671287889,0.01306184012066365,0.0011001724002462458,0.025023507841081056,0.9,-0.29581699346405277,0.061772055977002985,0.764443894432948,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-03-01","2022-05-31",-40.957,175.707
"Masterton (Wellington)","Average","Spring",0.04613787044065032,0.012208144796380077,0.002393797723191213,0.022022491869568943,0.9,-0.31453594771241766,0.07871023328906646,0.6272133512903917,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-09-01","2022-11-30",-40.957,175.707
"Masterton (Wellington)","Average","Winter",6.479462790818712e-6,0.01991251885369533,0.013428807907779238,0.026396229799611422,0.9,-0.6239346405228758,0.3424474879074176,0.4143597165312894,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-06-01","2022-08-31",-40.957,175.707
"Masterton (Wellington)","Maximum","Autumn",0.002090430443446052,0.02888687782805429,0.014265965642142045,0.043507790013966534,0.9,-0.7970065359477119,0.17731459960157928,0.9343903636850803,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-03-01","2022-05-31",-40.957,175.707
"Masterton (Wellington)","Maximum","Spring",2.5476532832597493e-5,0.030174962292609346,0.019498952271114534,0.04085097231410416,0.9,-0.9257908496732015,0.30608411408499664,0.6822803365375449,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-09-01","2022-11-30",-40.957,175.707
"Masterton (Wellington)","Maximum","Winter",4.255204864790336e-11,0.0387390648567119,0.031179152746164368,0.04629897696725943,0.9,-1.2738169934640506,0.5918118176981259,0.4831373676676667,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-06-01","2022-08-31",-40.957,175.707
"Masterton (Wellington)","Minimum","Autumn",0.6681163494700633,-0.002983408748114634,-0.014360334343027761,0.008393516846798493,0.9,0.21345098039215651,0.0037825810872685905,0.7270743103492421,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-03-01","2022-05-31",-40.957,175.707
"Masterton (Wellington)","Minimum","Spring",0.4362613299543091,-0.005321266968325799,-0.016471910872571376,0.005829376935919779,0.9,0.2857385620915032,0.012418286516102871,0.7126131448248467,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-09-01","2022-11-30",-40.957,175.707
"Masterton (Wellington)","Minimum","Winter",0.6830369519147446,0.0021568627450980434,-0.006480042923842466,0.010793768414038552,0.9,-0.015098039215686277,0.003431580723228022,0.5519656589478057,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-06-01","2022-08-31",-40.957,175.707
"Milford Sound (Southland)","Average","Autumn",0.023009421971578944,0.01582805429864252,0.004735370329395043,0.02692073826789,0.9,-0.4227712418300649,0.10105824872559185,0.7089090527645565,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-03-01","2022-05-31",-44.67384,167.92406
"Milford Sound (Southland)","Average","Spring",0.018215856456308948,0.015746606334841626,0.005144589731751978,0.026348622937931276,0.9,-0.4239215686274507,0.10857731457591585,0.6775515797914016,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-09-01","2022-11-30",-44.67384,167.92406
"Milford Sound (Southland)","Average","Winter",9.783519256944237e-6,0.027432880844645565,0.0182827707930105,0.03658299089628063,0.9,-0.7785490196078436,0.331687046742401,0.5847634231155426,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-06-01","2022-08-31",-44.67384,167.92406
"Milford Sound (Southland)","Maximum","Autumn",0.14877099199712893,0.010286576168929118,-0.001247268864699183,0.02182042120255742,0.9,-0.23222222222222227,0.042071221609496286,0.7371026867970268,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-03-01","2022-05-31",-44.67384,167.92406
"Milford Sound (Southland)","Maximum","Spring",0.04999568015718623,0.016404223227752635,0.002977496815464874,0.029830949640040398,0.9,-0.4231111111111103,0.07614369086164459,0.8580725754967566,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-09-01","2022-11-30",-44.67384,167.92406
"Milford Sound (Southland)","Maximum","Winter",3.2147335036739896e-4,0.023496229260935152,0.013510694632030158,0.033481763889840144,0.9,-0.6371111111111104,0.23413418025568225,0.638153571736971,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-06-01","2022-08-31",-44.67384,167.92406
"Milford Sound (Southland)","Minimum","Autumn",0.009375175569994157,0.021007541478129714,0.008231972258739265,0.033783110697520165,0.9,-0.6042352941176469,0.12990218400514067,0.8164585504242496,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-03-01","2022-05-31",-44.67384,167.92406
"Milford Sound (Southland)","Minimum","Spring",0.013859720989163202,0.01551131221719457,0.005515975739141345,0.025506648695247797,0.9,-0.4377385620915029,0.11736576743522617,0.6387799863733455,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-09-01","2022-11-30",-44.67384,167.92406
"Milford Sound (Southland)","Minimum","Winter",2.782647585383512e-6,0.0316711915535445,0.021834604644927598,0.04150777846216141,0.9,-0.9350196078431372,0.36402884142029457,0.628634650293468,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-06-01","2022-08-31",-44.67384,167.92406
"Napier (Hawke's Bay)","Average","Autumn",0.08732892997558946,0.011897435897435903,6.800626531683774e-4,0.023114809141703427,0.9,-0.3598562091503261,0.058480637081851174,0.7168776702866474,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-03-01","2022-05-31",-39.49846,176.91189
"Napier (Hawke's Bay)","Average","Spring",0.04010322517384016,0.01399698340874811,0.0030790463188873456,0.024914920498608873,0.9,-0.35307189542483564,0.08319954904723216,0.697741363764939,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-09-01","2022-11-30",-39.49846,176.91189
"Napier (Hawke's Bay)","Average","Winter",2.4645002528568415e-6,0.025028657616892908,0.017306024254486928,0.03275129097929889,0.9,-0.7833594771241819,0.3670750841522231,0.4935365252421036,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-06-01","2022-08-31",-39.49846,176.91189
"Napier (Hawke's Bay)","Maximum","Autumn",0.019784135431151564,0.017556561085972842,0.005570703418305758,0.029542418753639926,0.9,-0.5448366013071879,0.10591945771745924,0.7659898207965526,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-03-01","2022-05-31",-39.49846,176.91189
"Napier (Hawke's Bay)","Maximum","Spring",0.03308074356863549,0.015906485671191538,0.0039761083080106265,0.02783686303437245,0.9,-0.4657254901960776,0.0893791347858897,0.7624441964725011,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-09-01","2022-11-30",-39.49846,176.91189
"Napier (Hawke's Bay)","Maximum","Winter",1.3355167338189091e-9,0.03187028657616894,0.02483399976237287,0.038906573389965005,0.9,-1.0366013071895421,0.5311270850047155,0.4496736257858339,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-06-01","2022-08-31",-39.49846,176.91189
"Napier (Hawke's Bay)","Minimum","Autumn",0.40774094205746725,0.006413273001508298,-0.0062193308000891975,0.019045876803105793,0.9,-0.1824313725490193,0.014031215758522382,0.8073219447851938,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-03-01","2022-05-31",-39.49846,176.91189
"Napier (Hawke's Bay)","Minimum","Spring",0.09941241949774036,0.011921568627450975,2.4623004585024554e-4,0.023596907209051707,0.9,-0.237738562091503,0.054434932851645294,0.74614522847075615,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-09-01","2022-11-30",-39.49846,176.91189
"Napier (Hawke's Bay)","Minimum","Winter",0.0051182672526016776,0.01847058823529412,0.008105677844160043,0.0288354986264282,0.9,-0.5401045751633982,0.1491846383843818,0.6623986429018259,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-06-01","2022-08-31",-39.49846,176.91189
"Nelson (Nelson)","Average","Autumn",4.047462961392349e-6,0.029761689291101043,0.02032573191611344,0.039197646666088645,0.9,-1.0056339869281046,0.3545430260631382,0.6030312973103645,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-03-01","2022-05-31",-41.299,173.226
"Nelson (Nelson)","Average","Spring",7.201131582291922e-4,0.018135746606334838,0.009870723773115117,0.026400769439554557,0.9,-0.5498300653594769,0.21001871590274523,0.5281994442480007,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-09-01","2022-11-30",-41.299,173.226
"Nelson (Nelson)","Average","Winter",1.7877306470925576e-8,0.03333333333333335,0.02517694533632909,0.041489721330337605,0.9,-1.0273856209150327,0.4797599284893376,0.5212568306251624,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-06-01","2022-08-31",-41.299,173.226
"Nelson (Nelson)","Maximum","Autumn",9.020410208119642e-6,0.028796380090497738,0.019237510498282748,0.03835524968271273,0.9,-0.9752418300653607,0.33382020075001934,0.6108863469745777,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-03-01","2022-05-31",-41.299,173.226
"Nelson (Nelson)","Maximum","Spring",6.851513714330647e-5,0.022358974358974357,0.013907127195027708,0.030810821522921007,0.9,-0.7237516339869288,0.2787175355230634,0.5401389766187208,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-09-01","2022-11-30",-41.299,173.226
"Nelson (Nelson)","Maximum","Winter",9.634968866631086e-9,0.02943288084464556,0.02241182368768292,0.0364539380016082,0.9,-0.9376078431372543,0.4924705178613741,0.44870033188963665,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-06-01","2022-08-31",-41.299,173.226
"Nelson (Nelson)","Minimum","Autumn",8.108722351915844e-5,0.02906184012066364,0.017944970890170695,0.04017870935115658,0.9,-0.9670457516339864,0.2739659762594586,0.710454679655931,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-03-01","2022-05-31",-41.299,173.226
"Nelson (Nelson)","Minimum","Spring",0.048660255534374204,0.012717948717948714,0.0023718712006057154,0.02306402623529171,0.9,-0.3298169934640515,0.07700852518563275,0.6611950753290832,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-09-01","2022-11-30",-41.299,173.226
"Nelson (Nelson)","Minimum","Winter",8.67665525880179e-7,0.03612368024132731,0.0255682150993742,0.04667914538328042,0.9,-1.075294117647059,0.39271649634876604,0.6745765782218447,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-06-01","2022-08-31",-41.299,173.226
"New Plymouth (Taranaki)","Average","Autumn",0.003810069841719261,0.018515837104072397,0.008491404468999614,0.02854026973914518,0.9,-0.5453986928104575,0.15851547503326335,0.6406394578203826,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-03-01","2022-05-31",-39.0079,174.18382
"New Plymouth (Taranaki)","Average","Spring",0.10576963993560998,0.008814479638009047,1.634875331320111e-5,0.017612610522704894,0.9,-0.1599607843137247,0.052510409111390884,0.5622692081429091,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-09-01","2022-11-30",-39.0079,174.18382
"New Plymouth (Taranaki)","Average","Winter",2.951756552727263e-5,0.020301659125188536,0.01305039986849632,0.027552918381880752,0.9,-0.6081699346405228,0.30206946686051944,0.46341204214083714,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-06-01","2022-08-31",-39.0079,174.18382
"New Plymouth (Taranaki)","Maximum","Autumn",2.32247363954139e-4,0.026021116138763196,0.015249435449771965,0.03679279682775442,0.9,-0.755699346405228,0.24369232079265854,0.6883944386304436,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-03-01","2022-05-31",-39.0079,174.18382
"New Plymouth (Taranaki)","Maximum","Spring",0.014086748101440295,0.014883861236802408,0.00526860411600903,0.024499118357595787,0.9,-0.3326013071895421,0.11684372955660606,0.6144899499964487,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-09-01","2022-11-30",-39.0079,174.18382
"New Plymouth (Taranaki)","Maximum","Winter",2.7771517900129787e-8,0.02544494720965308,0.019102315396413633,0.031787579022892525,0.9,-0.7688235294117632,0.4705165642592209,0.40534365922830373,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-06-01","2022-08-31",-39.0079,174.18382
"New Plymouth (Taranaki)","Minimum","Autumn",0.11941268763590222,0.010491704374057316,-3.965855802556609e-4,0.021379994328370292,0.9,-0.31735947712418294,0.04876614941157893,0.6958466804911136,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-03-01","2022-05-31",-39.0079,174.18382
"New Plymouth (Taranaki)","Minimum","Spring",0.6760053703222136,0.0026877828054298605,-0.00782752237651044,0.013203087987370164,0.9,0.012928104575163166,0.0035945052875220084,0.6720100434417438,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-09-01","2022-11-30",-39.0079,174.18382
"New Plymouth (Taranaki)","Minimum","Winter",0.011141664385218988,0.015674208144796385,0.005901558797315264,0.025446857492277507,0.9,-0.47243137254901946,0.12437251230784285,0.6245485412844579,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-06-01","2022-08-31",-39.0079,174.18382
"Queenstown (Otago)","Average","Autumn",0.01731163254875286,0.016907993966817483,0.005619332137735437,0.028196655795899528,0.9,-0.4969281045751631,0.11021546305999211,0.7214335670627471,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-03-01","2022-05-31",-45.01758,168.74005
"Queenstown (Otago)","Average","Spring",0.03309777532602402,0.011809954751131228,0.002951207559779583,0.020668701942482874,0.9,-0.3290849673202622,0.08936259466249948,0.5661430630776192,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-09-01","2022-11-30",-45.01758,168.74005
"Queenstown (Otago)","Average","Winter",7.262639937531386e-6,0.02620211161387632,0.017613994293770002,0.03479022893398264,0.9,-0.7632156862745091,0.33948354176728385,0.548847702801766,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-06-01","2022-08-31",-45.01758,168.74005
"Queenstown (Otago)","Maximum","Autumn",6.0197316356807416e-5,0.031589743589743584,0.01975557190520348,0.043423915274283686,0.9,-0.9912026143790843,0.28234990725893233,0.7562959029932221,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-03-01","2022-05-31",-45.01758,168.74005
"Queenstown (Otago)","Maximum","Spring",8.876622231706698e-4,0.023215686274509807,0.012428931974985487,0.03400244057403413,0.9,-0.7096209150326793,0.20367221342218467,0.6893577599505478,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-09-01","2022-11-30",-45.01758,168.74005
"Queenstown (Otago)","Maximum","Winter",5.432936035406774e-10,0.042340874811463036,0.03330071320290872,0.05138103642001735,0.9,-1.339555555555554,0.5477624847113356,0.5777368597650142,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-06-01","2022-08-31",-45.01758,168.74005
"Queenstown (Otago)","Minimum","Autumn",0.815137801629336,0.0017737556561085899,-0.010637990502176535,0.014185501814393714,0.9,0.011790849673203211,0.0011263951904886943,0.7932074182061941,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-03-01","2022-05-31",-45.01758,168.74005
"Queenstown (Otago)","Minimum","Spring",0.958429120194587,2.8054298642532933e-4,-0.008527089481154182,0.00908817545400484,0.9,0.053163398692811094,5.601631936490864e-5,0.5628764334222461,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-09-01","2022-11-30",-45.01758,168.74005
"Queenstown (Otago)","Minimum","Winter",0.06987290610244717,0.010512820512820518,0.0011821544707532432,0.019843486554887792,0.9,-0.20679738562091504,0.06550135971004842,0.5963023596347039,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-06-01","2022-08-31",-45.01758,168.74005
"Reefton (West Coast)","Average","Autumn",2.971484251106865e-4,0.025981900452488695,0.01501101184539279,0.0369527890595846,0.9,-0.7955294117647064,0.2364561587038093,0.7011253788535936,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-03-01","2022-05-31",-42.11578,171.86014
"Reefton (West Coast)","Average","Spring",0.05411473571408771,0.013532428355957768,0.0022524388453745835,0.024812417866540953,0.9,-0.32301960784313666,0.07361778145004104,0.7208793382476699,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-09-01","2022-11-30",-42.11578,171.86014
"Reefton (West Coast)","Average","Winter",8.231496627009918e-7,0.03565309200603319,0.02526277096659857,0.046043413045467815,0.9,-1.0888104575163398,0.39398422300455066,0.6640225815867117,"Linear model",51,NA,NA,NA,NA,NA,NA,NA,"1972-06-01","2022-08-31",-42.11578,171.86014
